Dertseni	0
Dervišič	0
Deshko	0
Desrousseaux	0
Deyak	0
Deyneka	0
Dezera	0
Diacenco	1
Diaconu	2
Dibrova	0
Dickson	10
Didenco	0
Didenko	4
Didokha	0
Didovets	0
Didukh	0
Didushko	0
Didych	0
Dika	0
Dikusar	0
Dimitriev	0
Dino	2
Dirych	0
Divotyan	3
Divynets	0
Diyamentovych	0
Djebbab	0
Djordjevič	0
Djukič	0
Dlábik	0
Dlouhi	0
Dmukhovskyy	0
Dmyterko	0
Dmytrenko	2
Dmytriyev	0
Dmytrovskyy	0
Dmytruk	2
Dmytryk	1
Dmytryshyn	0
Dnistryanskyy	0
Dobosh	1
Dobraj	0
Dobrotskyy	0
Dobrovolskyy	0
Dobrunyk	0
Dobryanskyy	0
Dobush	0
Dodaj	3
Doditsa	0
Dochynets	0
Doi	0
Dokhvat	0
Dolechek	0
Dolgikh	0
Dolgorsuren	1
Dolhopolov	0
Dolidze	0
Dolishniy	0
Doloh	0
Dolyk	0
Dolynskyy	0
Dolynych	0
Domaradzki	0
Dombay	0
Dombrovskyy	0
Domdjoni	4
Domgjoni	2
Donets	1
Donchenko	0
Donchev	1
Doni	0
Donica	0
Donynets	0
Dordi	0
Dordyak	0
Dordyay	0
Dorchynets	0
Dorj	0
Dorner	4
Dorninger	0
Dorodnykh	0
Dorohiy	0
Dorokhov	0
Dorosh	0
Doroshenko	2
Doroshevych	0
Doroshchuk	0
Doskoch	0
Dosyak	0
Dotsenko	3
Douglas	8
Dovbak	0
Dovbnya	0
Dovbnyak	0
Dovbnych	0
Dovbush	0
Dovgan	0
Dovganiuc	0
Dovganych	0
Dovganyuk	0
Dovhan	0
Dovhanych	0
Dovhanynets	0
Dovhanyuk	0
Dovhinka	2
Dovhiy	0
Dovhomelya	0
Dovhyy	0
Dovzhanyn	0
Drabek	0
Drabyk	0
Drač	0
Dragiev	0
Dragnev	1
Drahula	0
Drahun	4
Drahushynets	0
Drahuskyy	0
Drachuk	0
Dranchak	0
Dranchuk	0
Drapiewski	0
Draus	0
Drebit	0
Drebot	0
Drechevych	0
Drenkalyuk	0
Dresher	0
Drews	0
Dridi	15
Drobchak	0
Drogomyretskyy	0
Drohobetskyy	0
Drohobych	0
Dronyak	0
Dronyk	0
Drozdz	0
Druchkov	0
Drulyak	0
Druta	2
Dryashkaba	0
Drygin	1
Drychak	0
Drzewiecki	0
Dubanych	0
Dubey	0
Dubinin	0
Dubiv	0
Dublenych	0
Dublyak	0
Dubovskyy	0
Dubovych	0
Dubovyk	3
Dubrov	1
Dubrovka	1
Dubrovnyy	0
Dubrovskyy	0
Dubyk	0
Dubyna	1
Dubyuk	0
Dudar	1
Dudash	0
Dudenkov	0
Dudchenko	0
Dudchuk	0
Dudish	0
Dudkin	0
Dudnik	1
Dudnyk	0
Dudura	0
Dudurych	0
Dudyak	0
Dudynets	0
Dukhanin	0
Dukič	0
Dukov	3
Dulamsuren	0
Dulgher	0
Dulgheru	0
Dulkay	0
Dumen	1
Dumitru	0
Dumnych	0
Dumych	0
Dunaev	0
Dunaevskiy	0
Dunayev	0
Dunlop	2
Dunn	14
Dupyn	2
Durdynets	0
Durkalo	0
Durkota	3
Durmiši	1
Durunda	0
Dusek	0
Dushi	3
Dutchak	0
Dutchuk	0
Dutchyn	0
Duvieusart	0
Duviryak	0
Dvorkin	2
Dvorzhak	1
Dvuylo	0
Dworak	1
Dyablyuk	0
Dyadyuk	0
Dyachenko	0
Dyachok	0
Dyachuk	0
Dyakiv	0
Dyakovych	0
Dyakunets	0
Dydyk	2
Dychka	0
Dykovets	0
Dykyy	0
Dynys	2
Dyriv	0
Dyudya	0
Dyuk	0
Dyulay	0
Dyurd	0
Dzabaev	0
Dzhanda	0
Dzhanezashvili	0
Dzherdzh	0
Dzhufer	0
Dzhuhan	0
Dzhuhlya	0
Dzhumelya	0
Dzhumurat	0
Dzhupenyuk	0
Dzhus	1
Dzhygrynyuk	0
Dziadosz	0
Dzobak	0
Dzul	0
Dzundza	0
Dzvenyak	0
Dzyabko	0
Dzyamka	0
Dzyamko	0
Dzyapka	0
Dzyuba	3
Džaferagič	0
Džananovič	0
Džemaili	9
Edelbauer	1
Edmonds	12
Efimov	1
Efremov	0
Egorov	2
Ehreshi	0
Elčič	0
Elezov	0
Elfeghi	7
Elgzeli	0
Eliseev	0
Elleby	0
Elmi	0
Eni	0
Enkhbaatar	3
Enkhbayar	0
Enkhbold	0
Enkhtaivan	1
Enkhtuvshin	0
Erdeli	0
Erdene	1
Erdenebat	1
Erdenebayar	0
Erdenedavaa	0
Erdenechuluun	0
Erdenetsetseg	1
Erdman	0
Eremeev	1
Eremin	0
Erenmalm	0
Ergashev	0
Erhan	0
Ermakov	0
Ermurachi	0
Ershov	0
Ersov	1
Erstenyuk	0
Esbach	0
Esenov	0
Ešše	0
Evers	6
